gender	race	region	happy	life	sibs	childs	age	educ	paeduc	maeduc	speduc	prestg80	occcat80	tax	usintl	obey	popular	thnkself	workhard	helpoth	hlth1	hlth2	hlth3	hlth4	hlth5	hlth6	hlth7	hlth8	hlth9	work1	work2	work3	work4	work5	work6	work7	work8	work9	prob1	prob2	prob3	prob4
2	1	3	1	0	2	2	31	14	14	10	12	57	2	0	1	3	5	4	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	5	1	33	9	12	11	97	43	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	1	5	1	20	7	99	99	9	0	 	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	3	1	21	13	14	8	12	28	3	0	1	1	5	2	3	4	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	5	3	67	6	98	98	97	40	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	2	3	49	16	7	7	16	66	1	0	1	1	5	2	4	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	3	0	8	4	37	9	98	97	97	36	5	0	1	1	5	4	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	3	0	21	11	12	98	97	23	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	3	1	55	10	98	98	14	30	6	0	1	1	5	4	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	 	 	 	 
2	1	3	2	2	3	1	23	15	8	10	12	29	2	2	0	5	4	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	 	 
2	1	3	2	2	1	1	80	13	97	15	97	34	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	2	5	2	76	8	98	98	12	22	2	2	0	1	5	2	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	9	3	81	8	8	98	97	31	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	1	3	0	31	13	97	10	97	49	1	1	0	4	5	1	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	3	 	 	 
1	1	3	2	2	17	3	24	12	98	8	9	40	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	2	2	8	49	10	6	12	97	64	1	1	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	 	 	 
2	1	3	2	0	6	0	21	12	10	12	97	27	6	0	1	1	5	4	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	1	1	0	20	12	12	13	97	0	 	2	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
2	1	3	2	1	3	0	21	15	12	17	97	0	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	3	0	4	0	65	7	0	7	97	28	6	0	2	5	4	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	3	3	1	11	1	27	12	98	98	97	21	6	1	0	1	5	2	4	3	1	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	 	 
2	1	3	1	1	6	0	53	3	0	0	0	23	3	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	3	0	3	3	62	8	4	4	7	36	6	0	2	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	1	2	0	26	9	13	13	97	36	6	2	0	1	5	4	2	3	1	2	2	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	 	 	 	 
2	1	2	3	2	3	2	43	9	3	8	97	36	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	9	7	78	8	8	8	97	31	3	0	2	1	5	4	2	3	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	1	4	4	50	9	97	5	7	51	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	4	2	29	10	12	9	97	42	6	0	2	2	5	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	3	4	8	89	0	0	0	3	28	6	8	0	9	9	9	9	9	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1	1	2	7
2	2	2	2	2	12	2	42	12	8	7	97	28	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	7	3	76	8	9	9	97	36	3	0	2	2	5	4	1	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	2	0	21	13	16	16	97	31	3	2	0	1	5	2	4	3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	2	2	2	7	0	69	12	5	3	97	44	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	2	0	1	0	44	10	5	7	12	27	6	0	1	1	5	3	2	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	2	4	5	50	3	3	2	3	27	6	8	0	2	5	4	3	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	 	 
1	1	2	2	0	6	0	73	7	97	8	97	25	3	0	2	1	5	3	4	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	1	7	4	80	7	97	7	97	28	6	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	10	6	80	8	8	9	97	37	6	0	1	1	5	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	2	4	4	82	10	3	6	97	0	 	9	0	1	5	3	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	 	 
2	1	2	2	2	2	5	42	12	97	98	97	44	2	2	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	2	3	2	4	2	25	9	8	12	97	25	3	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	2	0	8	1	24	10	97	98	12	29	2	0	2	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 	 
2	1	2	3	2	3	2	24	12	97	12	97	0	 	8	0	4	5	1	3	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	2	3	3	8	2	82	9	3	3	97	32	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	2	0	4	3	70	9	11	10	97	36	6	0	2	4	5	1	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	1	3	49	12	6	12	97	44	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	1	1	4	0	36	12	16	16	97	51	2	1	0	1	4	5	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 	 
2	1	1	3	2	1	0	41	16	13	12	97	54	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	2	3	2	36	12	12	12	12	31	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	2	9	3	38	12	12	12	12	42	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	1	0	6	3	71	12	97	8	12	36	5	0	1	2	5	1	4	3	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	2	9	3	53	12	6	8	12	40	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	1	0	22	13	12	16	97	58	2	0	1	3	5	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	2	2	0	27	13	12	12	17	73	1	1	0	9	9	9	9	9	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	2	3	47	12	12	4	97	42	3	1	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	2	1	42	12	12	9	97	35	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	2	0	49	17	8	12	15	59	1	0	1	4	5	1	2	3	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	2	2	42	17	97	13	97	30	2	1	0	4	5	1	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
1	1	3	2	2	2	0	52	12	98	98	97	48	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	1	0	35	15	12	99	97	30	5	0	1	3	5	1	4	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 	 
1	1	3	2	1	4	1	28	12	97	9	97	73	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	7	1	47	17	11	99	97	34	2	0	1	1	5	4	2	3	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	0	1	0	57	9	98	98	12	36	3	0	2	1	5	4	3	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	4	5	54	13	0	8	20	51	1	1	0	3	5	1	4	2	1	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	 	 	 	 
1	1	3	2	1	3	1	31	10	10	10	14	42	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	8	2	46	8	8	7	12	30	6	0	1	2	5	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	1	0	32	18	12	12	97	61	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	2	2	0	40	12	14	12	97	71	1	2	0	5	4	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	7	 	 	 
2	1	3	1	1	4	2	35	16	16	12	18	46	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	4	1	71	14	3	8	16	47	2	0	1	3	5	4	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	1	0	25	16	13	13	13	64	1	1	0	4	3	1	2	5	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	2	 
1	1	3	2	1	1	0	40	15	12	12	97	50	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	4	2	39	16	20	14	19	66	1	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	2	2	30	14	12	14	17	42	3	1	0	1	4	5	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
2	1	3	2	0	1	0	33	17	16	15	97	57	2	0	1	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	1	1	4	0	25	16	16	9	16	29	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	7	0	27	20	12	12	19	46	1	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 	 
2	1	2	2	2	4	5	72	13	5	8	8	60	2	2	0	3	4	5	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	2	2	2	3	4	38	12	12	12	14	25	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	2	0	27	15	12	12	97	50	2	0	1	9	9	9	9	9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	1	2	0	37	14	12	12	97	40	2	1	0	3	5	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 	 
1	1	2	2	2	5	5	56	13	7	8	97	45	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	2	2	1	0	2	2	30	14	11	97	16	31	3	0	1	5	4	1	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	9	2	13	5	66	11	11	0	97	29	6	2	0	1	5	3	2	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	1	2	0	26	16	20	15	97	52	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	2	0	2	0	36	14	8	10	97	51	1	0	1	1	5	4	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	1	8	0	81	7	97	5	4	35	6	2	0	1	5	4	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 
2	1	2	1	2	1	0	68	12	97	99	97	32	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	0	3	2	45	12	8	8	12	28	6	0	8	2	5	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	9	2	1	1	44	11	5	8	97	29	2	1	0	1	5	2	3	4	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	1	4	2	32	12	98	98	13	46	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	3	0	1	3	35	12	12	8	97	46	2	0	1	3	4	5	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	1	0	70	12	9	9	15	44	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	1	1	0	46	16	10	15	17	66	1	2	0	4	5	1	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	 	 
1	1	2	2	1	1	0	21	12	97	12	97	32	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	2	4	44	13	12	98	12	36	6	0	1	1	5	2	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	6	0	48	14	12	8	16	22	2	1	0	1	4	5	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	2	6	2	40	6	6	98	6	28	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	0	1	2	39	16	10	98	16	50	1	0	1	5	4	1	2	3	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	2	2	0	31	20	16	16	97	47	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	3	0	39	16	97	16	97	39	1	0	1	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	1	3	0	33	16	14	14	97	59	1	1	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	5	 	 	 
2	1	2	2	0	4	0	28	14	97	12	97	40	2	0	1	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	4	5	62	15	97	11	12	51	1	1	0	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	0	2	0	21	12	12	12	97	35	5	0	2	2	5	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	2	0	2	38	14	14	16	12	60	3	2	0	5	4	2	3	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4	 	 
2	1	2	2	2	3	6	67	10	5	0	97	36	6	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	1	0	3	1	62	14	3	3	12	65	1	0	1	3	5	2	1	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	6	3	34	12	16	9	12	41	2	1	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	2	2	2	2	1	4	59	12	97	7	10	35	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	2	2	1	2	5	2	72	6	98	98	11	22	3	1	0	2	4	5	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	1	0	0	72	8	7	98	6	35	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	2	2	2	0	11	2	35	11	98	99	97	42	6	0	1	2	5	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	1	1	1	41	12	15	13	97	22	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	1	3	1	35	19	16	14	97	75	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	2	4	0	69	12	98	14	15	65	1	1	0	2	4	5	1	3	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	7	 
2	1	2	1	1	1	0	38	16	12	11	16	51	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	1	0	39	16	16	14	97	44	2	0	1	3	5	1	2	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	2	9	5	75	11	3	98	16	44	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	1	1	8	1	76	12	98	98	14	46	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	2	3	0	2	0	35	13	16	13	97	24	3	0	1	4	5	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	3	1	8	1	35	99	16	12	97	36	5	2	0	2	5	4	3	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	1	2	5	2	75	14	98	98	16	44	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	2	2	3	0	7	1	45	16	97	8	16	64	1	0	2	2	5	1	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	1	1	4	0	54	10	98	98	97	30	6	1	0	5	2	4	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	2	0	3	0	51	16	8	11	16	47	5	0	2	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	2	1	1	4	3	52	14	98	12	97	51	1	1	0	2	5	1	3	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	2	2	2	1	0	61	14	16	14	97	31	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	2	2	0	4	0	29	13	97	8	16	40	5	0	2	1	5	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	1	0	2	1	34	13	12	9	16	47	2	0	1	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	2	2	2	1	0	27	13	12	98	97	23	6	1	0	1	5	3	2	4	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	3	2	0	2	4	59	14	4	6	12	46	2	0	1	2	5	1	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	2	3	9	9	2	2	44	18	10	13	97	50	2	1	0	9	9	9	9	9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
2	1	3	3	3	3	2	32	14	8	8	97	0	 	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	6	2	59	14	9	8	14	30	6	0	1	5	4	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	1	1	0	40	16	97	12	16	61	1	1	0	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	 	 
1	1	3	1	2	2	0	37	16	14	12	13	44	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	2	4	2	34	12	9	12	97	32	2	2	0	3	5	2	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	0	6	1	74	9	98	98	97	31	6	0	2	9	9	9	9	9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	3	1	5	2	46	14	12	13	97	31	2	1	0	3	5	4	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	2	 	 
2	1	3	2	1	4	1	34	16	12	12	97	47	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	1	7	1	77	12	5	5	97	31	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	1	2	0	41	18	12	12	17	52	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	9	0	31	12	97	13	97	58	1	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	10	0	26	18	2	1	97	34	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	3	5	61	17	9	12	14	51	1	0	1	5	4	1	2	3	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	1	1	1	2	63	17	97	8	97	35	2	2	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	3	1	0	5	3	77	12	98	98	12	36	3	0	8	5	4	2	1	3	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	2	0	33	14	12	12	97	39	5	1	0	4	5	2	1	3	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	 	 	 
2	1	3	1	1	2	4	60	14	2	12	97	59	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	1	0	4	50	15	14	9	14	36	6	2	0	4	5	3	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	4	 	 
2	1	3	2	1	2	2	38	17	17	12	97	43	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	3	6	52	12	6	12	97	47	2	0	1	1	5	2	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	9	3	49	11	9	9	16	44	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	3	1	38	13	8	8	12	45	2	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	2	0	43	12	97	4	97	69	1	1	0	4	5	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	 	 
1	1	3	2	2	12	2	39	11	8	8	12	22	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	0	0	45	16	97	12	97	51	1	0	1	4	5	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	 	 	 	 
1	1	3	2	2	3	1	40	14	8	12	97	47	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	1	5	4	73	8	98	8	12	40	4	2	0	5	3	1	4	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	 	 	 
